Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region
ORD-10506,2024-05-21,2024-05-22,Same Day,CUST-20506,Sara,Consumer,India,Karnataka,Bangalore,Technology,Accessories,3129.84,5,0.16,511.68,South
ORD-10507,2024-05-22,2024-05-23,First Class,CUST-20507,John,Corporate,India,Maharashtra,Pune,Technology,Accessories,2322.9,7,0.28,549.28,West
ORD-10508,2024-05-23,2024-05-24,First Class,CUST-20508,David,Consumer,India,Delhi,New Delhi,Office Supplies,Storage,5130.76,1,0.18,-208.52,North
ORD-10509,2024-05-24,2024-05-25,Second Class,CUST-20509,John,Corporate,India,Karnataka,Mysore,Technology,Storage,5614.84,1,0.24,520.34,South
ORD-10510,2024-05-25,2024-05-26,Standard Class,CUST-20510,Meera,Consumer,India,Karnataka,Bangalore,Technology,Tables,5863.97,1,0.24,939.21,South
ORD-10511,2024-05-26,2024-05-27,Second Class,CUST-20511,David,Corporate,India,Telangana,Hyderabad,Furniture,Binders,6903.22,6,0.28,403.28,South
ORD-10512,2024-05-27,2024-05-28,Second Class,CUST-20512,Ali,Corporate,India,Maharashtra,Mumbai,Furniture,Binders,5580.73,2,0.23,629.85,West
ORD-10513,2024-05-28,2024-05-29,First Class,CUST-20513,Meera,Corporate,India,Tamil Nadu,Chennai,Furniture,Storage,4289.41,1,0.22,423.75,South
ORD-10514,2024-05-29,2024-05-30,Same Day,CUST-20514,David,Corporate,India,Maharashtra,Pune,Office Supplies,Tables,2506.7,6,0.07,811.16,West
ORD-10515,2024-05-30,2024-05-31,Same Day,CUST-20515,Sara,Corporate,India,Delhi,New Delhi,Technology,Binders,3903.25,2,0.02,908.46,North
ORD-10516,2024-05-31,2024-06-01,First Class,CUST-20516,Sara,Corporate,India,Telangana,Warangal,Furniture,Tables,479.26,6,0.16,-60.51,South
ORD-10517,2024-06-01,2024-06-02,Same Day,CUST-20517,Sara,Corporate,India,Tamil Nadu,Madurai,Furniture,Tables,5264.81,8,0.04,267.92,South
ORD-10518,2024-06-02,2024-06-03,Second Class,CUST-20518,Sara,Corporate,India,Telangana,Hyderabad,Furniture,Accessories,3232.5,2,0.29,210.1,South
ORD-10519,2024-06-03,2024-06-04,Standard Class,CUST-20519,Ali,Corporate,India,Maharashtra,Nagpur,Technology,Binders,336.16,9,0.09,226.78,West
ORD-10520,2024-06-04,2024-06-05,First Class,CUST-20520,John,Consumer,India,Karnataka,Mysore,Technology,Binders,625.05,8,0.26,-136.82,South
ORD-10521,2024-06-05,2024-06-06,Standard Class,CUST-20521,David,Home Office,India,Delhi,New Delhi,Technology,Accessories,2834.77,1,0.12,757.7,North
ORD-10522,2024-06-06,2024-06-07,Same Day,CUST-20522,Ali,Corporate,India,Telangana,Warangal,Office Supplies,Storage,4167.27,7,0.1,-253.5,South
ORD-10523,2024-06-07,2024-06-08,Standard Class,CUST-20523,Sara,Home Office,India,Tamil Nadu,Coimbatore,Office Supplies,Accessories,3356.59,6,0.28,386.69,South
ORD-10524,2024-06-08,2024-06-09,Same Day,CUST-20524,John,Corporate,India,Telangana,Warangal,Furniture,Binders,4410.59,6,0.11,560.44,South
ORD-10525,2024-06-09,2024-06-10,Same Day,CUST-20525,Meera,Corporate,India,Tamil Nadu,Coimbatore,Technology,Binders,3466.0,6,0.12,-30.29,South
ORD-10526,2024-06-10,2024-06-11,Second Class,CUST-20526,Meera,Consumer,India,Telangana,Warangal,Furniture,Storage,4699.59,6,0.03,877.61,South
ORD-10527,2024-06-11,2024-06-12,Same Day,CUST-20527,Meera,Consumer,India,Karnataka,Bangalore,Technology,Accessories,1690.06,7,0.2,790.11,South
ORD-10528,2024-06-12,2024-06-13,Second Class,CUST-20528,Sara,Home Office,India,Maharashtra,Mumbai,Technology,Chairs,967.33,3,0.09,312.41,West
ORD-10529,2024-06-13,2024-06-14,Second Class,CUST-20529,Meera,Consumer,India,Karnataka,Mysore,Technology,Chairs,4255.75,6,0.18,234.49,South
ORD-10530,2024-06-14,2024-06-15,Second Class,CUST-20530,Priya,Consumer,India,Delhi,New Delhi,Office Supplies,Storage,3495.89,3,0.18,7.54,North
ORD-10531,2024-06-15,2024-06-16,First Class,CUST-20531,David,Home Office,India,Telangana,Warangal,Office Supplies,Accessories,382.7,7,0.22,648.99,South
ORD-10532,2024-06-16,2024-06-17,First Class,CUST-20532,David,Consumer,India,Tamil Nadu,Chennai,Technology,Accessories,2787.28,7,0.22,-128.73,South
ORD-10533,2024-06-17,2024-06-18,Same Day,CUST-20533,Sara,Corporate,India,Delhi,New Delhi,Furniture,Tables,921.65,8,0.15,584.31,North
ORD-10534,2024-06-18,2024-06-19,Second Class,CUST-20534,Priya,Home Office,India,Tamil Nadu,Coimbatore,Technology,Binders,3813.23,2,0.1,795.19,South
ORD-10535,2024-06-19,2024-06-20,First Class,CUST-20535,Ali,Home Office,India,Maharashtra,Pune,Technology,Phones,2891.29,9,0.25,-2.99,West
ORD-10536,2024-06-20,2024-06-21,Second Class,CUST-20536,Ali,Corporate,India,Telangana,Hyderabad,Furniture,Storage,4369.43,5,0.09,826.36,South
ORD-10537,2024-06-21,2024-06-22,Standard Class,CUST-20537,Meera,Consumer,India,Delhi,New Delhi,Technology,Phones,5678.1,9,0.15,-256.68,North
ORD-10538,2024-06-22,2024-06-23,Standard Class,CUST-20538,John,Home Office,India,Maharashtra,Nagpur,Furniture,Phones,2237.75,5,0.12,886.62,West
ORD-10539,2024-06-23,2024-06-24,Standard Class,CUST-20539,Ali,Home Office,India,Telangana,Hyderabad,Office Supplies,Storage,6742.29,7,0.26,-146.13,South
ORD-10540,2024-06-24,2024-06-25,Same Day,CUST-20540,John,Corporate,India,Karnataka,Mysore,Office Supplies,Accessories,3842.31,9,0.13,539.49,South
ORD-10541,2024-06-25,2024-06-26,Second Class,CUST-20541,David,Corporate,India,Karnataka,Bangalore,Furniture,Storage,4404.38,4,0.12,25.11,South
ORD-10542,2024-06-26,2024-06-27,Standard Class,CUST-20542,John,Consumer,India,Karnataka,Mysore,Office Supplies,Phones,4828.57,2,0.21,787.52,South
ORD-10543,2024-06-27,2024-06-28,First Class,CUST-20543,David,Home Office,India,Karnataka,Bangalore,Office Supplies,Binders,4733.77,9,0.18,365.99,South
ORD-10544,2024-06-28,2024-06-29,Standard Class,CUST-20544,Priya,Consumer,India,Karnataka,Mysore,Furniture,Binders,3674.6,2,0.03,-124.19,South
ORD-10545,2024-06-29,2024-06-30,Standard Class,CUST-20545,Priya,Consumer,India,Tamil Nadu,Madurai,Office Supplies,Binders,3115.6,3,0.15,442.29,South
ORD-10546,2024-06-30,2024-07-01,Standard Class,CUST-20546,Sara,Corporate,India,Maharashtra,Mumbai,Technology,Accessories,565.72,2,0.22,230.25,West
ORD-10547,2024-07-01,2024-07-02,Same Day,CUST-20547,Sara,Home Office,India,Tamil Nadu,Chennai,Technology,Chairs,350.18,3,0.3,559.88,South
ORD-10548,2024-07-02,2024-07-03,First Class,CUST-20548,Meera,Home Office,India,Telangana,Hyderabad,Furniture,Storage,2634.14,6,0.19,846.47,South
ORD-10549,2024-07-03,2024-07-04,Second Class,CUST-20549,Ali,Home Office,India,Telangana,Warangal,Office Supplies,Binders,2468.89,3,0.11,232.21,South
ORD-10550,2024-07-04,2024-07-05,First Class,CUST-20550,Meera,Corporate,India,Tamil Nadu,Chennai,Technology,Storage,2836.33,8,0.07,76.84,South
ORD-10551,2024-07-05,2024-07-06,Second Class,CUST-20551,David,Corporate,India,Delhi,New Delhi,Technology,Binders,1140.9,6,0.26,-281.13,North
ORD-10552,2024-07-06,2024-07-07,Same Day,CUST-20552,Meera,Corporate,India,Delhi,New Delhi,Office Supplies,Accessories,5219.54,7,0.24,447.29,North
ORD-10553,2024-07-07,2024-07-08,Same Day,CUST-20553,John,Corporate,India,Karnataka,Mysore,Office Supplies,Chairs,6027.36,1,0.07,222.96,South
ORD-10554,2024-07-08,2024-07-09,Same Day,CUST-20554,David,Corporate,India,Maharashtra,Nagpur,Technology,Chairs,6583.26,3,0.06,187.04,West
ORD-10555,2024-07-09,2024-07-10,Same Day,CUST-20555,Sara,Home Office,India,Tamil Nadu,Coimbatore,Technology,Binders,3548.06,3,0.21,-62.18,South
ORD-10556,2024-07-10,2024-07-11,Second Class,CUST-20556,Priya,Consumer,India,Delhi,New Delhi,Furniture,Accessories,4965.89,2,0.09,259.07,North
ORD-10557,2024-07-11,2024-07-12,Standard Class,CUST-20557,Sara,Home Office,India,Telangana,Hyderabad,Furniture,Tables,6017.75,7,0.09,979.77,South
ORD-10558,2024-07-12,2024-07-13,Second Class,CUST-20558,Ali,Consumer,India,Tamil Nadu,Coimbatore,Technology,Storage,3044.38,9,0.05,87.08,South
ORD-10559,2024-07-13,2024-07-14,First Class,CUST-20559,David,Corporate,India,Delhi,New Delhi,Furniture,Storage,2304.01,4,0.08,479.62,North
ORD-10560,2024-07-14,2024-07-15,Same Day,CUST-20560,David,Consumer,India,Maharashtra,Nagpur,Technology,Phones,6569.73,5,0.13,709.43,West
ORD-10561,2024-07-15,2024-07-16,Same Day,CUST-20561,John,Home Office,India,Tamil Nadu,Chennai,Technology,Accessories,3706.6,3,0.22,673.91,South
ORD-10562,2024-07-16,2024-07-17,First Class,CUST-20562,Ali,Home Office,India,Delhi,New Delhi,Furniture,Phones,3581.33,9,0.1,127.41,North
ORD-10563,2024-07-17,2024-07-18,Second Class,CUST-20563,Priya,Consumer,India,Telangana,Hyderabad,Furniture,Binders,1413.23,4,0.1,494.12,South
ORD-10564,2024-07-18,2024-07-19,Standard Class,CUST-20564,David,Corporate,India,Maharashtra,Mumbai,Office Supplies,Phones,935.45,5,0.09,832.64,West
ORD-10565,2024-07-19,2024-07-20,Standard Class,CUST-20565,David,Corporate,India,Telangana,Hyderabad,Office Supplies,Chairs,5926.33,1,0.14,-279.92,South
ORD-10566,2024-07-20,2024-07-21,First Class,CUST-20566,John,Home Office,India,Karnataka,Mysore,Office Supplies,Storage,4376.11,2,0.05,266.45,South
ORD-10567,2024-07-21,2024-07-22,Standard Class,CUST-20567,Meera,Consumer,India,Delhi,New Delhi,Technology,Phones,2415.61,9,0.15,-8.44,North
ORD-10568,2024-07-22,2024-07-23,Second Class,CUST-20568,Priya,Corporate,India,Tamil Nadu,Chennai,Furniture,Chairs,1503.81,2,0.21,205.22,South
ORD-10569,2024-07-23,2024-07-24,Second Class,CUST-20569,Sara,Corporate,India,Karnataka,Bangalore,Technology,Accessories,3977.38,5,0.01,240.79,South
ORD-10570,2024-07-24,2024-07-25,First Class,CUST-20570,Ali,Home Office,India,Karnataka,Mysore,Furniture,Phones,4170.65,8,0.0,670.67,South
ORD-10571,2024-07-25,2024-07-26,Second Class,CUST-20571,David,Corporate,India,Telangana,Hyderabad,Technology,Binders,1607.56,3,0.02,-178.03,South
ORD-10572,2024-07-26,2024-07-27,Same Day,CUST-20572,David,Consumer,India,Tamil Nadu,Madurai,Office Supplies,Binders,5989.56,6,0.16,366.36,South
ORD-10573,2024-07-27,2024-07-28,First Class,CUST-20573,Sara,Home Office,India,Tamil Nadu,Chennai,Office Supplies,Binders,773.0,4,0.26,433.45,South
ORD-10574,2024-07-28,2024-07-29,Second Class,CUST-20574,Priya,Home Office,India,Tamil Nadu,Chennai,Office Supplies,Storage,2621.43,7,0.0,342.4,South
ORD-10575,2024-07-29,2024-07-30,First Class,CUST-20575,Meera,Consumer,India,Karnataka,Mysore,Technology,Phones,4826.61,3,0.28,651.44,South
ORD-10576,2024-07-30,2024-07-31,Standard Class,CUST-20576,David,Home Office,India,Maharashtra,Nagpur,Furniture,Accessories,2064.02,6,0.03,198.93,West
ORD-10577,2024-07-31,2024-08-01,Second Class,CUST-20577,Priya,Corporate,India,Telangana,Warangal,Furniture,Phones,5828.19,9,0.25,928.46,South
ORD-10578,2024-08-01,2024-08-02,Same Day,CUST-20578,Sara,Corporate,India,Telangana,Hyderabad,Office Supplies,Storage,5231.1,1,0.14,326.34,South
ORD-10579,2024-08-02,2024-08-03,Second Class,CUST-20579,John,Consumer,India,Telangana,Warangal,Office Supplies,Chairs,5565.36,3,0.2,442.58,South
ORD-10580,2024-08-03,2024-08-04,First Class,CUST-20580,Meera,Corporate,India,Karnataka,Mysore,Office Supplies,Storage,1009.92,2,0.15,773.19,South
ORD-10581,2024-08-04,2024-08-05,First Class,CUST-20581,Ali,Consumer,India,Delhi,New Delhi,Office Supplies,Binders,1155.72,8,0.14,57.81,North
ORD-10582,2024-08-05,2024-08-06,Second Class,CUST-20582,David,Consumer,India,Maharashtra,Mumbai,Furniture,Chairs,2148.02,7,0.25,-202.24,West
ORD-10583,2024-08-06,2024-08-07,Same Day,CUST-20583,Priya,Corporate,India,Delhi,New Delhi,Technology,Binders,3722.92,2,0.23,620.12,North
ORD-10584,2024-08-07,2024-08-08,Same Day,CUST-20584,John,Consumer,India,Telangana,Warangal,Technology,Tables,5286.51,6,0.15,327.92,South
ORD-10585,2024-08-08,2024-08-09,Same Day,CUST-20585,Ali,Corporate,India,Maharashtra,Pune,Technology,Storage,5888.41,3,0.03,865.46,West
ORD-10586,2024-08-09,2024-08-10,First Class,CUST-20586,Priya,Home Office,India,Tamil Nadu,Chennai,Technology,Storage,4989.48,8,0.03,977.48,South
ORD-10587,2024-08-10,2024-08-11,Second Class,CUST-20587,Priya,Home Office,India,Maharashtra,Mumbai,Office Supplies,Accessories,6514.46,3,0.24,218.84,West
ORD-10588,2024-08-11,2024-08-12,Standard Class,CUST-20588,Ali,Consumer,India,Telangana,Hyderabad,Office Supplies,Phones,5223.46,9,0.16,240.07,South
ORD-10589,2024-08-12,2024-08-13,First Class,CUST-20589,John,Corporate,India,Tamil Nadu,Coimbatore,Office Supplies,Chairs,2282.62,1,0.14,230.35,South
ORD-10590,2024-08-13,2024-08-14,Same Day,CUST-20590,Sara,Corporate,India,Delhi,New Delhi,Technology,Chairs,2002.55,5,0.2,121.92,North
ORD-10591,2024-08-14,2024-08-15,Second Class,CUST-20591,John,Home Office,India,Karnataka,Mysore,Office Supplies,Accessories,4934.11,3,0.26,716.19,South
ORD-10592,2024-08-15,2024-08-16,Same Day,CUST-20592,Meera,Home Office,India,Maharashtra,Nagpur,Office Supplies,Accessories,1511.52,6,0.19,686.69,West
ORD-10593,2024-08-16,2024-08-17,Standard Class,CUST-20593,David,Corporate,India,Karnataka,Bangalore,Furniture,Phones,830.46,2,0.23,322.24,South
ORD-10594,2024-08-17,2024-08-18,Same Day,CUST-20594,Ali,Consumer,India,Maharashtra,Nagpur,Furniture,Binders,3819.12,9,0.23,-241.94,West
ORD-10595,2024-08-18,2024-08-19,Same Day,CUST-20595,Sara,Home Office,India,Delhi,New Delhi,Office Supplies,Phones,5787.16,6,0.11,102.43,North
ORD-10596,2024-08-19,2024-08-20,Standard Class,CUST-20596,Ali,Consumer,India,Maharashtra,Nagpur,Furniture,Storage,889.38,7,0.08,79.99,West
ORD-10597,2024-08-20,2024-08-21,Second Class,CUST-20597,Ali,Consumer,India,Maharashtra,Mumbai,Furniture,Binders,5584.86,5,0.24,754.41,West
ORD-10598,2024-08-21,2024-08-22,First Class,CUST-20598,John,Home Office,India,Maharashtra,Nagpur,Office Supplies,Tables,5718.69,9,0.11,-186.15,West
ORD-10599,2024-08-22,2024-08-23,Second Class,CUST-20599,David,Consumer,India,Delhi,New Delhi,Office Supplies,Phones,3479.46,1,0.27,747.38,North
ORD-10600,2024-08-23,2024-08-24,Standard Class,CUST-20600,Meera,Consumer,India,Delhi,New Delhi,Office Supplies,Accessories,589.71,5,0.02,569.94,North
ORD-10601,2024-08-24,2024-08-25,Same Day,CUST-20601,Priya,Corporate,India,Maharashtra,Pune,Office Supplies,Binders,1387.21,6,0.02,652.17,West
ORD-10602,2024-08-25,2024-08-26,Second Class,CUST-20602,Priya,Consumer,India,Telangana,Hyderabad,Technology,Phones,5010.5,7,0.28,261.88,South
ORD-10603,2024-08-26,2024-08-27,First Class,CUST-20603,Ali,Corporate,India,Telangana,Hyderabad,Technology,Chairs,5040.09,4,0.19,583.64,South
ORD-10604,2024-08-27,2024-08-28,Standard Class,CUST-20604,David,Home Office,India,Delhi,New Delhi,Office Supplies,Tables,6308.82,1,0.11,491.74,North
ORD-10605,2024-08-28,2024-08-29,Second Class,CUST-20605,Sara,Home Office,India,Delhi,New Delhi,Furniture,Storage,4162.27,8,0.23,699.67,North
ORD-10606,2024-08-29,2024-08-30,First Class,CUST-20606,John,Corporate,India,Karnataka,Bangalore,Office Supplies,Chairs,1043.93,4,0.2,280.8,South
ORD-10607,2024-08-30,2024-08-31,Standard Class,CUST-20607,David,Home Office,India,Telangana,Hyderabad,Office Supplies,Chairs,1025.62,3,0.16,314.67,South
ORD-10608,2024-08-31,2024-09-01,First Class,CUST-20608,David,Consumer,India,Delhi,New Delhi,Furniture,Tables,5103.7,7,0.03,536.65,North
ORD-10609,2024-09-01,2024-09-02,Standard Class,CUST-20609,John,Consumer,India,Telangana,Warangal,Technology,Storage,1449.74,2,0.24,-159.5,South
ORD-10610,2024-09-02,2024-09-03,Same Day,CUST-20610,Ali,Consumer,India,Karnataka,Mysore,Office Supplies,Accessories,2433.02,8,0.26,267.12,South
ORD-10611,2024-09-03,2024-09-04,Second Class,CUST-20611,David,Home Office,India,Karnataka,Mysore,Office Supplies,Binders,3513.04,6,0.05,963.54,South
ORD-10612,2024-09-04,2024-09-05,First Class,CUST-20612,Priya,Consumer,India,Telangana,Warangal,Technology,Storage,368.4,7,0.26,-251.18,South
ORD-10613,2024-09-05,2024-09-06,Standard Class,CUST-20613,John,Home Office,India,Karnataka,Bangalore,Technology,Phones,1891.97,5,0.26,110.81,South
ORD-10614,2024-09-06,2024-09-07,First Class,CUST-20614,Sara,Consumer,India,Karnataka,Bangalore,Furniture,Chairs,2973.65,9,0.16,108.34,South
ORD-10615,2024-09-07,2024-09-08,First Class,CUST-20615,Meera,Corporate,India,Tamil Nadu,Madurai,Technology,Phones,2101.53,5,0.2,523.5,South
ORD-10616,2024-09-08,2024-09-09,Second Class,CUST-20616,Ali,Home Office,India,Delhi,New Delhi,Technology,Accessories,1127.32,5,0.11,-162.46,North
ORD-10617,2024-09-09,2024-09-10,Same Day,CUST-20617,John,Home Office,India,Telangana,Warangal,Technology,Phones,5150.48,3,0.08,517.11,South
ORD-10618,2024-09-10,2024-09-11,First Class,CUST-20618,Meera,Consumer,India,Delhi,New Delhi,Furniture,Storage,5729.4,1,0.22,-176.45,North
ORD-10619,2024-09-11,2024-09-12,Standard Class,CUST-20619,Meera,Home Office,India,Delhi,New Delhi,Technology,Phones,1950.86,2,0.26,-176.56,North
ORD-10620,2024-09-12,2024-09-13,Standard Class,CUST-20620,Sara,Home Office,India,Delhi,New Delhi,Technology,Accessories,5466.05,8,0.2,646.64,North
ORD-10621,2024-09-13,2024-09-14,Same Day,CUST-20621,David,Corporate,India,Maharashtra,Mumbai,Furniture,Accessories,2821.76,1,0.15,121.38,West
ORD-10622,2024-09-14,2024-09-15,Standard Class,CUST-20622,Sara,Corporate,India,Karnataka,Bangalore,Technology,Accessories,3645.46,7,0.05,970.65,South
ORD-10623,2024-09-15,2024-09-16,Same Day,CUST-20623,David,Consumer,India,Delhi,New Delhi,Technology,Storage,6020.81,5,0.02,-251.44,North
ORD-10624,2024-09-16,2024-09-17,Standard Class,CUST-20624,David,Corporate,India,Karnataka,Bangalore,Furniture,Accessories,5299.69,3,0.13,278.64,South
ORD-10625,2024-09-17,2024-09-18,Second Class,CUST-20625,John,Consumer,India,Telangana,Hyderabad,Office Supplies,Chairs,5674.79,7,0.01,-152.92,South
ORD-10626,2024-09-18,2024-09-19,First Class,CUST-20626,John,Consumer,India,Tamil Nadu,Coimbatore,Furniture,Accessories,1130.55,9,0.17,156.79,South
ORD-10627,2024-09-19,2024-09-20,Second Class,CUST-20627,Ali,Consumer,India,Telangana,Hyderabad,Technology,Phones,674.09,2,0.11,997.69,South
ORD-10628,2024-09-20,2024-09-21,First Class,CUST-20628,David,Home Office,India,Tamil Nadu,Coimbatore,Technology,Binders,6275.15,8,0.23,855.5,South
ORD-10629,2024-09-21,2024-09-22,First Class,CUST-20629,Meera,Corporate,India,Maharashtra,Mumbai,Technology,Phones,2837.27,9,0.09,-237.18,West
ORD-10630,2024-09-22,2024-09-23,First Class,CUST-20630,Priya,Consumer,India,Karnataka,Mysore,Furniture,Binders,2157.58,3,0.18,432.23,South
ORD-10631,2024-09-23,2024-09-24,Second Class,CUST-20631,Ali,Corporate,India,Delhi,New Delhi,Technology,Phones,5127.93,2,0.16,542.17,North
ORD-10632,2024-09-24,2024-09-25,First Class,CUST-20632,John,Consumer,India,Tamil Nadu,Chennai,Technology,Storage,5887.63,7,0.0,-27.6,South
ORD-10633,2024-09-25,2024-09-26,Second Class,CUST-20633,Sara,Corporate,India,Telangana,Warangal,Furniture,Phones,6064.93,5,0.02,-111.36,South
ORD-10634,2024-09-26,2024-09-27,Same Day,CUST-20634,Ali,Corporate,India,Maharashtra,Nagpur,Office Supplies,Storage,2348.78,5,0.09,875.7,West
ORD-10635,2024-09-27,2024-09-28,Standard Class,CUST-20635,Ali,Consumer,India,Tamil Nadu,Chennai,Office Supplies,Storage,5995.04,5,0.26,959.46,South
ORD-10636,2024-09-28,2024-09-29,Standard Class,CUST-20636,Ali,Home Office,India,Tamil Nadu,Coimbatore,Technology,Accessories,478.35,4,0.04,989.46,South
ORD-10637,2024-09-29,2024-09-30,First Class,CUST-20637,Ali,Corporate,India,Delhi,New Delhi,Furniture,Chairs,537.7,5,0.21,726.69,North
ORD-10638,2024-09-30,2024-10-01,Second Class,CUST-20638,Priya,Home Office,India,Tamil Nadu,Chennai,Technology,Binders,4439.93,4,0.29,562.55,South
ORD-10639,2024-10-01,2024-10-02,Standard Class,CUST-20639,Sara,Home Office,India,Karnataka,Bangalore,Furniture,Accessories,629.12,6,0.24,149.45,South
ORD-10640,2024-10-02,2024-10-03,Second Class,CUST-20640,Sara,Consumer,India,Telangana,Hyderabad,Furniture,Accessories,2407.34,4,0.07,-77.18,South
ORD-10641,2024-10-03,2024-10-04,Second Class,CUST-20641,Sara,Consumer,India,Delhi,New Delhi,Office Supplies,Storage,4774.74,2,0.27,-197.33,North
ORD-10642,2024-10-04,2024-10-05,First Class,CUST-20642,David,Consumer,India,Tamil Nadu,Coimbatore,Office Supplies,Storage,2493.41,9,0.03,601.29,South
ORD-10643,2024-10-05,2024-10-06,Standard Class,CUST-20643,Meera,Corporate,India,Telangana,Warangal,Furniture,Binders,1421.28,2,0.14,720.14,South
ORD-10644,2024-10-06,2024-10-07,First Class,CUST-20644,Sara,Consumer,India,Karnataka,Bangalore,Technology,Phones,2113.18,9,0.27,774.39,South
ORD-10645,2024-10-07,2024-10-08,First Class,CUST-20645,Ali,Consumer,India,Karnataka,Bangalore,Office Supplies,Phones,3311.51,6,0.19,887.89,South
ORD-10646,2024-10-08,2024-10-09,Standard Class,CUST-20646,Ali,Corporate,India,Karnataka,Bangalore,Technology,Accessories,3432.62,9,0.12,843.91,South
ORD-10647,2024-10-09,2024-10-10,Standard Class,CUST-20647,Sara,Corporate,India,Tamil Nadu,Madurai,Office Supplies,Tables,5524.4,9,0.09,999.66,South
ORD-10648,2024-10-10,2024-10-11,Same Day,CUST-20648,Sara,Consumer,India,Telangana,Warangal,Office Supplies,Tables,5301.04,3,0.11,17.28,South
ORD-10649,2024-10-11,2024-10-12,Same Day,CUST-20649,Ali,Consumer,India,Telangana,Hyderabad,Technology,Phones,3306.36,1,0.15,692.3,South
ORD-10650,2024-10-12,2024-10-13,Second Class,CUST-20650,David,Consumer,India,Tamil Nadu,Madurai,Office Supplies,Tables,5950.54,1,0.1,462.4,South
ORD-10651,2024-10-13,2024-10-14,Standard Class,CUST-20651,John,Consumer,India,Delhi,New Delhi,Office Supplies,Phones,976.81,3,0.29,39.62,North
ORD-10652,2024-10-14,2024-10-15,Same Day,CUST-20652,John,Home Office,India,Maharashtra,Mumbai,Technology,Storage,1936.4,5,0.28,976.48,West
ORD-10653,2024-10-15,2024-10-16,Second Class,CUST-20653,Sara,Home Office,India,Tamil Nadu,Chennai,Office Supplies,Accessories,5830.24,3,0.26,867.27,South
ORD-10654,2024-10-16,2024-10-17,Second Class,CUST-20654,Priya,Consumer,India,Telangana,Warangal,Office Supplies,Chairs,2770.36,9,0.13,-132.93,South
ORD-10655,2024-10-17,2024-10-18,Second Class,CUST-20655,Sara,Home Office,India,Karnataka,Mysore,Office Supplies,Accessories,6872.03,9,0.21,-265.99,South
ORD-10656,2024-10-18,2024-10-19,Same Day,CUST-20656,Sara,Corporate,India,Karnataka,Bangalore,Technology,Phones,3370.52,3,0.27,594.83,South
ORD-10657,2024-10-19,2024-10-20,Standard Class,CUST-20657,John,Home Office,India,Tamil Nadu,Madurai,Furniture,Phones,5585.16,3,0.26,485.37,South
ORD-10658,2024-10-20,2024-10-21,First Class,CUST-20658,Ali,Home Office,India,Tamil Nadu,Chennai,Technology,Accessories,2935.69,5,0.12,916.56,South
ORD-10659,2024-10-21,2024-10-22,Second Class,CUST-20659,Sara,Consumer,India,Tamil Nadu,Coimbatore,Furniture,Binders,3089.68,2,0.03,4.21,South
ORD-10660,2024-10-22,2024-10-23,Same Day,CUST-20660,Ali,Home Office,India,Delhi,New Delhi,Office Supplies,Phones,2803.61,6,0.02,-190.3,North
ORD-10661,2024-10-23,2024-10-24,Same Day,CUST-20661,Ali,Home Office,India,Maharashtra,Mumbai,Furniture,Tables,5089.71,7,0.17,36.98,West
ORD-10662,2024-10-24,2024-10-25,First Class,CUST-20662,Priya,Home Office,India,Tamil Nadu,Chennai,Technology,Tables,3923.12,9,0.19,-275.39,South
ORD-10663,2024-10-25,2024-10-26,First Class,CUST-20663,Ali,Home Office,India,Telangana,Hyderabad,Technology,Phones,6617.69,6,0.25,-253.34,South
ORD-10664,2024-10-26,2024-10-27,Same Day,CUST-20664,John,Corporate,India,Telangana,Warangal,Office Supplies,Phones,1906.05,3,0.09,889.32,South
ORD-10665,2024-10-27,2024-10-28,Standard Class,CUST-20665,David,Consumer,India,Maharashtra,Mumbai,Furniture,Binders,883.83,5,0.05,157.62,West
ORD-10666,2024-10-28,2024-10-29,First Class,CUST-20666,David,Consumer,India,Maharashtra,Mumbai,Office Supplies,Tables,2874.18,4,0.11,234.05,West
ORD-10667,2024-10-29,2024-10-30,Same Day,CUST-20667,Meera,Corporate,India,Telangana,Warangal,Office Supplies,Phones,4393.65,5,0.11,-276.12,South
ORD-10668,2024-10-30,2024-10-31,First Class,CUST-20668,Sara,Home Office,India,Tamil Nadu,Coimbatore,Technology,Phones,6053.43,8,0.04,51.68,South
ORD-10669,2024-10-31,2024-11-01,Standard Class,CUST-20669,John,Corporate,India,Telangana,Hyderabad,Furniture,Binders,2554.14,8,0.2,746.14,South
ORD-10670,2024-11-01,2024-11-02,Second Class,CUST-20670,Ali,Home Office,India,Karnataka,Mysore,Furniture,Binders,4645.75,6,0.15,500.14,South
ORD-10671,2024-11-02,2024-11-03,First Class,CUST-20671,David,Corporate,India,Delhi,New Delhi,Furniture,Accessories,2581.35,1,0.22,679.91,North
ORD-10672,2024-11-03,2024-11-04,Standard Class,CUST-20672,John,Consumer,India,Tamil Nadu,Coimbatore,Furniture,Binders,4397.09,8,0.11,281.38,South
ORD-10673,2024-11-04,2024-11-05,Same Day,CUST-20673,David,Consumer,India,Telangana,Hyderabad,Office Supplies,Chairs,6216.69,8,0.1,102.65,South
ORD-10674,2024-11-05,2024-11-06,First Class,CUST-20674,Ali,Consumer,India,Delhi,New Delhi,Office Supplies,Tables,1773.23,2,0.14,327.65,North
